rhoP,theta,s,open_regime,closed_regime,final_regime,B_open,B_closed,P_open,P_closed,U_open,U_closed
0.02,0.15578947368421053,0.5,open,open,open,0.03538763702814985,0.08837574306061936,0.9052226051073381,0.5765203896447817,0.12841036954479565,0.33651875022828137
0.02,0.15578947368421053,0.5684210526315789,open,open,open,0.037660241193294135,0.09750593217292901,0.9052259639513179,0.58624651488859,0.1325428765275225,0.33818715782274844
0.02,0.15578947368421053,0.6368421052631579,open,open,open,0.04045953965543304,0.10730041037526128,0.9052308605699317,0.5973175792476554,0.13811240448659623,0.33981393173124563
0.02,0.15578947368421053,0.7052631578947368,open,open,open,0.04388025715457837,0.11767302129295405,0.9051784120105846,0.6094346554953775,0.14525035631342206,0.3413601401019901
0.02,0.15578947368421053,0.7736842105263158,open,open,open,0.04860589823000369,0.12869549258004664,0.9050675987264544,0.6213347580369836,0.15630761238585972,0.3429129533540058
0.02,0.15578947368421053,0.8421052631578947,open,open,open,0.11779071300053826,0.14027210790506106,0.8907780539628108,0.6323609106251258,0.32179754198719873,0.34449263491854826
0.02,0.15578947368421053,0.9105263157894737,open,closed,bistable,0.1289243544794355,1.0,0.8860935049535559,0.11389812800951145,0.32242270067965834,0.7626664204268648
0.02,0.15578947368421053,0.9789473684210527,open,closed,bistable,0.14049502687307652,1.0,0.8812114707175852,0.1046715727600134,0.32327567181735783,0.7670754188556501
0.02,0.15578947368421053,1.0473684210526315,open,closed,bistable,0.15251371623081283,1.0,0.8761244668492045,0.09916916065190783,0.32431486333504084,0.7692591478547259
0.02,0.15578947368421053,1.1157894736842104,open,closed,bistable,0.1649140011711788,1.0,0.8709126663990558,0.0954265288178322,0.32552746432103463,0.7705634859334124
0.02,0.15578947368421053,1.1842105263157894,open,closed,bistable,0.177708680405945,1.0,0.8655585296124839,0.09280540412069588,0.32688928163529246,0.771386800223036
0.02,0.15578947368421053,1.2526315789473683,open,closed,bistable,0.1908735147648263,1.0,0.8600878123833436,0.09090888490403556,0.3283907872911933,0.7718515555075545
0.02,0.15578947368421053,1.3210526315789475,intermediate,closed,bistable,0.20442553549184794,1.0,0.8544550758017364,0.0895672561288425,0.3300308690247576,0.772190855131549
0.02,0.15578947368421053,1.3894736842105264,intermediate,closed,bistable,0.21834667431537141,1.0,0.848668442269576,0.0886320417006535,0.3318115449162529,0.7724460869807279
0.02,0.15578947368421053,1.4578947368421054,intermediate,closed,bistable,0.23258158227845754,1.0,0.8428170188355288,0.08792000266967354,0.3337228364007553,0.7725669144574623
0.02,0.15578947368421053,1.5263157894736843,intermediate,closed,bistable,0.2471983610116785,1.0,0.8367493649750032,0.08741070757541719,0.3357888106882229,0.7726504401269515
0.02,0.15578947368421053,1.5947368421052632,intermediate,closed,bistable,0.26210536301194926,1.0,0.8306403301271911,0.08704724055694352,0.33798533425289656,0.7727081818460688
0.02,0.15578947368421053,1.6631578947368422,intermediate,closed,bistable,0.2773803937394109,1.0,0.8243148377886532,0.08686881252651224,0.34034772726780205,0.7728231092013907
0.02,0.15578947368421053,1.731578947368421,intermediate,closed,bistable,0.2929310356564984,1.0,0.8179684096303,0.08668604798212917,0.34284174853250765,0.772850273957521
0.02,0.15578947368421053,1.8,intermediate,closed,bistable,0.30889491320014395,1.0,0.8112930482611054,0.08655605987285049,0.3455396362366041,0.7728690372970795
0.02,0.16842105263157894,0.5,open,open,open,0.02679884313671515,0.0698783576347734,0.9038411021813373,0.5581035183959492,0.11559570971144238,0.33270513544034935
0.02,0.16842105263157894,0.5684210526315789,open,open,open,0.02777457471548096,0.07728657291790592,0.9037055420828577,0.5636069365815835,0.11672453675917469,0.3343437658234656
0.02,0.16842105263157894,0.6368421052631579,open,open,open,0.028878606672061668,0.08536107752280384,0.9035697344999165,0.5706770468404696,0.11815663183378688,0.33601892772733316
0.02,0.16842105263157894,0.7052631578947368,open,open,open,0.03001400361413008,0.09401966294314162,0.9033731107891343,0.5794806847301266,0.11931957572172959,0.33766189394063534
0.02,0.16842105263157894,0.7736842105263158,open,open,open,0.031233274750141753,0.10336795218887804,0.903145122604899,0.5889706467139459,0.12049627538273239,0.33933366873275495
0.02,0.16842105263157894,0.8421052631578947,open,open,open,0.03267872728603665,0.11326818379574954,0.9029235426300165,0.5990903112447571,0.12228288487114355,0.3409757877121923
0.02,0.16842105263157894,0.9105263157894737,open,closed,bistable,0.034241044430322415,0.9870563300080174,0.9026547871690134,0.11794424727688813,0.12409693928616812,0.756317554219817
0.02,0.16842105263157894,0.9789473684210527,open,closed,bistable,0.036008709534967515,1.0,0.9023489345353262,0.10542004442507442,0.12624542898018723,0.7652569104460509
0.02,0.16842105263157894,1.0473684210526315,open,closed,bistable,0.0382746720328273,1.0,0.9020167169928056,0.09927021502082803,0.12968648969996321,0.7684461005040293
0.02,0.16842105263157894,1.1157894736842104,open,closed,bistable,0.04143259978343128,1.0,0.9016060652282757,0.09540197077322936,0.13548675635270716,0.7700914242573225
0.02,0.16842105263157894,1.1842105263157894,open,closed,bistable,0.1451676981791175,1.0,0.86278189510363,0.09274665089459957,0.32477986241407186,0.7710900247856114
0.02,0.16842105263157894,1.2526315789473683,open,closed,bistable,0.15704075661036934,1.0,0.8567534788503501,0.09086434215205039,0.3261025063440816,0.7716897060726875
0.02,0.16842105263157894,1.3210526315789475,open,closed,bistable,0.16927269247157561,1.0,0.8506741973667679,0.0895109419549735,0.3275761787872778,0.7720616425165426
0.02,0.16842105263157894,1.3894736842105264,open,closed,bistable,0.18192101348501052,1.0,0.8444216055220981,0.08856724641818339,0.3291958718177773,0.7723360954648395
0.02,0.16842105263157894,1.4578947368421054,open,closed,bistable,0.194969648362058,1.0,0.8380066555743909,0.08792016621071677,0.33096399212076416,0.7725462466361557
0.02,0.16842105263157894,1.5263157894736843,intermediate,closed,bistable,0.20840529289801363,1.0,0.8314394522567061,0.08741079001677049,0.33288305456662937,0.7726370755791431
0.02,0.16842105263157894,1.5947368421052632,intermediate,closed,bistable,0.22217586152358101,1.0,0.8248327351150427,0.08704728183153755,0.33494025274415073,0.7726995472569116
0.02,0.16842105263157894,1.6631578947368422,intermediate,closed,bistable,0.2363552795621384,1.0,0.8179937107629321,0.0867882671817004,0.3371667181485576,0.7727425409400316
0.02,0.16842105263157894,1.731578947368421,intermediate,closed,bistable,0.25085274881006,1.0,0.8111429293258204,0.08668605785390741,0.3395319453592997,0.7728468232426468
0.02,0.16842105263157894,1.8,intermediate,closed,bistable,0.2657527186403983,1.0,0.8040616545416485,0.08655606474051442,0.3420788798277164,0.7728668111420652
0.02,0.18105263157894735,0.5,open,open,open,0.02253971161047002,0.05541726834369941,0.9035318706280735,0.5434775736346762,0.11311230131564691,0.32945621655345236
0.02,0.18105263157894735,0.5684210526315789,open,open,open,0.023098725121882192,0.06127545896712367,0.9032899007571953,0.5452934707066708,0.11311501756116402,0.3309322103054349
0.02,0.18105263157894735,0.6368421052631579,open,open,open,0.023734176300206716,0.06774945698086643,0.9030980262876824,0.5485550154497649,0.11365732330987398,0.33250103921311386
0.02,0.18105263157894735,0.7052631578947368,open,open,open,0.024442814773902564,0.07486053151224546,0.9029144476109049,0.5532087843295176,0.11447904615016126,0.33414549892383705
0.02,0.18105263157894735,0.7736842105263158,open,open,open,0.025173044154574987,0.08261333263898213,0.90268207450924,0.5591745478475082,0.11503405335662997,0.33584519903997084
0.02,0.18105263157894735,0.8421052631578947,open,open,open,0.025989899558398158,0.09089937416470152,0.9024510782197475,0.5667667187465433,0.11587343832848715,0.33752418600118095
0.02,0.18105263157894735,0.9105263157894737,open,open,open,0.026867322198132343,0.09988707150692394,0.9021934710527972,0.5745242756947812,0.11672243874188958,0.3392898263095843
0.02,0.18105263157894735,0.9789473684210527,open,closed,bistable,0.027760926984482025,0.9998238236499597,0.9018924783890453,0.10829839200094908,0.1172949244513858,0.7612501453432272
0.02,0.18105263157894735,1.0473684210526315,open,closed,bistable,0.02876377807706468,1.0,0.9015814152391193,0.09948418632964667,0.1181588799970777,0.767069145345064
0.02,0.18105263157894735,1.1157894736842104,open,closed,bistable,0.029836707775557084,1.0,0.9012404565799315,0.09537300972945344,0.1190311914009592,0.7694463014328702
0.02,0.18105263157894735,1.1842105263157894,open,closed,bistable,0.030983237898022094,1.0,0.9008684316964553,0.09265975035669276,0.11991153183892514,0.7706648321051777
0.02,0.18105263157894735,1.2526315789473683,open,closed,bistable,0.032207026415481066,1.0,0.9004641583725981,0.0908204887748037,0.12079963584498742,0.7714967569365015
0.02,0.18105263157894735,1.3210526315789475,open,closed,bistable,0.033588203734440325,1.0,0.9000249963950938,0.08951184002963736,0.12199338216682233,0.7719905663427679
0.02,0.18105263157894735,1.3894736842105264,open,closed,bistable,0.035067946361349474,1.0,0.8995432961926014,0.08856769411876608,0.12319977929366627,0.7722915948361109
0.02,0.18105263157894735,1.4578947368421054,open,closed,bistable,0.036742183715480735,1.0,0.8990074337761017,0.08784943151474404,0.12472321699675468,0.772442294657645
0.02,0.18105263157894735,1.5263157894736843,open,closed,bistable,0.03873956634631288,1.0,0.8983867660914048,0.08741090127807599,0.12688364626782986,0.7726191078265627
0.02,0.18105263157894735,1.5947368421052632,open,closed,bistable,0.18660759236442992,1.0,0.8194316304108369,0.08704733749750615,0.33204752251736463,0.772687930877752
0.02,0.18105263157894735,1.6631578947368422,open,closed,bistable,0.19962682766743245,1.0,0.8120639710647883,0.0867882948799865,0.33411473277690146,0.7727350364034025
0.02,0.18105263157894735,1.731578947368421,intermediate,closed,bistable,0.21300114090724453,1.0,0.8046925977904036,0.08660391512954692,0.3363273509067289,0.7727673103387821
0.02,0.18105263157894735,1.8,intermediate,closed,bistable,0.2268107167536721,1.0,0.7970781774991371,0.08655607129954197,0.33872384391916216,0.7728638133620487
0.02,0.1936842105263158,0.5,open,open,open,0.019632710481962804,0.04421696656439455,0.9035272908789402,0.5321978092145239,0.11309968229685737,0.32676903222221737
0.02,0.1936842105263158,0.5684210526315789,open,open,open,0.02005417212862191,0.04880620833023742,0.9032842406311329,0.5305605569601503,0.11310176050868571,0.32805356968188887
0.02,0.1936842105263158,0.6368421052631579,open,open,open,0.020496198758091597,0.053938145457387,0.903032154496386,0.5300770496536131,0.11310394919879978,0.32946222631687216
0.02,0.1936842105263158,0.7052631578947368,open,open,open,0.020959742014784424,0.05961089370794858,0.9027707787949296,0.5310290005883562,0.11310625429953193,0.33096897549691623
0.02,0.1936842105263158,0.7736842105263158,open,open,open,0.02144578886284059,0.0658523553384574,0.9024998621816529,0.5334163417363166,0.11310868203763007,0.33256192731367834
0.02,0.1936842105263158,0.8421052631578947,open,open,open,0.021967405290400133,0.07266874363576036,0.9022414383608883,0.5372889906546298,0.11338023811053645,0.3342200095739368
0.02,0.1936842105263158,0.9105263157894737,open,open,open,0.022536471560119727,0.08013054848834013,0.9019873469209306,0.5422236118268893,0.11392487767809382,0.33596357005278044
0.02,0.1936842105263158,0.9789473684210527,open,open,open,0.02314637973961831,0.0881570985350255,0.901711963906484,0.548209778918132,0.11447468244089096,0.33774632764489276
0.02,0.1936842105263158,1.0473684210526315,open,closed,bistable,0.023799184896460365,1.0,0.901414483450857,0.10005861450261408,0.11502939948847081,0.7645627727571742
0.02,0.1936842105263158,1.1157894736842104,open,closed,bistable,0.024469067269962542,1.0,0.9010834788163395,0.09532110624260628,0.1153102362736485,0.7683629704985192
0.02,0.1936842105263158,1.1842105263157894,open,closed,bistable,0.025209748525944153,1.0,0.9007425609442679,0.09257629958571653,0.1158720361637244,0.770162626516539
0.02,0.1936842105263158,1.2526315789473683,open,closed,bistable,0.02599980729689499,1.0,0.9003772076077927,0.09073224839947427,0.11643825487184134,0.7711820476315221
0.02,0.1936842105263158,1.3210526315789475,open,closed,bistable,0.026841629047222225,1.0,0.899986596523758,0.08939962357071592,0.11700873639434696,0.77173998657607
0.02,0.1936842105263158,1.3894736842105264,open,closed,bistable,0.02773768064179547,1.0,0.8995699084767174,0.0885033258882731,0.11758334595228888,0.772154333743045
0.02,0.1936842105263158,1.4578947368421054,open,closed,bistable,0.02869050724841085,1.0,0.8991263312119259,0.08784973883607461,0.11816196777509727,0.7724035590390478
0.02,0.1936842105263158,1.5263157894736843,open,closed,bistable,0.02970272830595764,1.0,0.8986550636241885,0.0874110515212459,0.11874450314885858,0.7725949680317342
0.02,0.1936842105263158,1.5947368421052632,open,closed,bistable,0.0308406775980925,1.0,0.8981407166604883,0.08704741260071455,0.11962264330791467,0.7726723102595879
0.02,0.1936842105263158,1.6631578947368422,open,closed,bistable,0.03198592649234314,1.0,0.8976075755881362,0.08678833222890707,0.12021443643253045,0.7727249389404026
0.02,0.1936842105263158,1.731578947368421,open,closed,bistable,0.033199111317885305,1.0,0.8970443062316782,0.08660393362033553,0.12080989722571468,0.7727607873676674
0.02,0.1936842105263158,1.8,open,closed,bistable,0.03456631067213214,1.0,0.8964224152506562,0.08655608014509966,0.12170641928700542,0.7728596676146494
0.02,0.20631578947368423,0.5,open,open,open,0.017451958268166298,0.035625705692130805,0.9035238317566261,0.5235736585802662,0.1130902185618728,0.3246071960996215
0.02,0.20631578947368423,0.5684210526315789,open,open,open,0.01776848257779701,0.0391870571789123,0.9032799604803279,0.518982683816731,0.11309181089137564,0.32569259988589666
0.02,0.20631578947368423,0.6368421052631579,open,open,open,0.018100721611985556,0.043152954883594094,0.9030269364852743,0.5155662030688527,0.11309348859839677,0.3268806842865699
0.02,0.20631578947368423,0.7052631578947368,open,open,open,0.018449435040276543,0.047586829527088516,0.9027644925529097,0.5132599316299981,0.11309525639028963,0.32818755773306574
0.02,0.20631578947368423,0.7736842105263158,open,open,open,0.018815414810804773,0.052580069728133394,0.9024923624954349,0.5117845893184023,0.11309711922599318,0.32964113974818143
0.02,0.20631578947368423,0.8421052631578947,open,open,open,0.0191994858098795,0.05805923863211714,0.9022102823211096,0.5118644086206983,0.11309908232636369,0.33117908679624425
0.02,0.20631578947368423,0.9105263157894737,open,open,open,0.019602506420353202,0.06409432950676801,0.9019179915197765,0.5132941514450533,0.11310115118431083,0.33281581249508363
0.02,0.20631578947368423,0.9789473684210527,open,open,open,0.020025368957798103,0.0706966376279744,0.9016152344719273,0.5161640524963359,0.1131033315746057,0.33453356120612554
0.02,0.20631578947368423,1.0473684210526315,open,closed,bistable,0.02047002266397848,0.9484052622269715,0.9013159751652458,0.10671898447888448,0.11337456766937695,0.7503652404968201
0.02,0.20631578947368423,1.1157894736842104,open,closed,bistable,0.02094258028241687,1.0,0.9010000152061272,0.09524686343791289,0.11364727539031153,0.7665643740311262
0.02,0.20631578947368423,1.1842105263157894,open,closed,bistable,0.0214444105584724,1.0,0.9006668396152356,0.09241161124424642,0.11392142576908972,0.7693265058394664
0.02,0.20631578947368423,1.2526315789473683,open,closed,bistable,0.021976934003960655,1.0,0.9003159376603436,0.09060101618432556,0.1141969927045662,0.7707286955507031
0.02,0.20631578947368423,1.3210526315789475,open,closed,bistable,0.022556445983390926,1.0,0.8999484587756345,0.08934489268932255,0.11474914198305702,0.7715277116759849
